carID,price,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
12595,79995,merc, S Class,2018,Semi-Auto,6623,Petrol,150,34,4
17141,20990,ford, Puma,2020,Manual,2459,Petrol,150,50.4,1
17723,51000,bmw, M4,2019,Semi-Auto,1072,Petrol,145,34,3
13764,69995,bmw, X6,2020,Semi-Auto,999,Diesel,145,34.9,3
12529,10995,skoda, Yeti,2016,Automatic,21000,Petrol,125,51.4,1.2
17634,64950,merc, G Class,2018,Automatic,13000,Diesel,145,28.5,3
18647,13998,toyota, Avensis,2017,Manual,11855,Petrol,145,47.1,1.8
12389,13799,vauxhall, Combo Life,2019,Manual,1903,Petrol,145,42.2,1.2
12523,1495,vw, Beetle,2005,Manual,93839,Petrol,260,40.9,1.6
19548,14995,vauxhall, Combo Life,2018,Manual,6000,Diesel,145,53.3,1.5
14933,1200,toyota, Avensis,2007,Automatic,120000,Petrol,300,36.7,1.8
16335,11388,hyundi, I40,2017,Manual,26500,Diesel,150,65.7,1.7
13209,20500,ford, Edge,2017,Automatic,30255,Diesel,165,48.7,2
19524,10249,ford, Grand C-MAX,2016,Automatic,24087,Diesel,30,58.9,1.5
16922,21500,ford, Puma,2019,Manual,68,Petrol,150,50.4,1
14789,15990,vw, Scirocco,2017,Semi-Auto,29931,Petrol,160,44.1,2
12720,44444,audi, SQ7,2017,Automatic,20761,Diesel,145,39.2,4
19275,12550,vauxhall, GTC,2018,Manual,11661,Diesel,145,65.7,1.6
14003,32671,vw, Tiguan Allspace,2019,Semi-Auto,3941,Diesel,150,44.1,2
16602,47490,audi, RS6,2016,Automatic,51600,Petrol,325,29.4,4
16921,29989,ford, Edge,2019,Automatic,4536,Diesel,150,37.2,2
15312,21550,vw, Arteon,2018,Semi-Auto,24428,Petrol,145,47.1,2
15494,9985,vw, CC,2014,Manual,50342,Diesel,30,60.1,2
19432,21250,ford, Puma,2019,Manual,3844,Petrol,145,50.4,1
17892,19500,ford, Galaxy,2017,Manual,26000,Diesel,125,56.5,2
19573,19998,merc, V Class,2018,Manual,22058,Diesel,145,46.3,2.1
14300,16990,merc, GL Class,2015,Automatic,45000,Diesel,125,55.4,2.1
13653,124999,merc, S Class,2019,Automatic,1500,Petrol,145,31.7,4
19394,34999,merc, S Class,2017,Semi-Auto,22906,Diesel,145,52.3,3
18417,22000,skoda, Kamiq,2020,Semi-Auto,2500,Petrol,145,43.5,1.5
17311,16250,ford, Edge,2017,Manual,48867,Diesel,160,48.7,2
12851,6450,vauxhall, Zafira Tourer,2014,Manual,59548,Diesel,145,55.4,2
18888,17495,vw, Scirocco,2017,Semi-Auto,24871,Petrol,145,44.1,2
12539,44995,toyota, Land Cruiser,2020,Semi-Auto,200,Diesel,150,30.1,2.8
15690,41000,audi, S4,2019,Automatic,5600,Diesel,145,40.9,3
14366,20495,hyundi, Santa Fe,2017,Manual,22919,Diesel,200,47.1,2.2
15565,29750,vw, Arteon,2020,Automatic,3500,Diesel,145,44.1,2
15336,2799,ford, KA,2010,Manual,89027,Petrol,30,55.4,1.2
18717,19998,merc, V Class,2018,Manual,16146,Diesel,145,46.3,2.1
16322,4490,toyota, Prius,2008,Automatic,120000,Hybrid,10,65.7,1.5
18903,2495,merc, CLK,2004,Automatic,104000,Petrol,325,31.7,1.8
12520,26498,merc, S Class,2016,Semi-Auto,36121,Diesel,200,47.9,3
12937,14480,audi, A7,2014,Automatic,75000,Diesel,200,48.7,3
12111,8337,vw, CC,2015,Manual,83009,Diesel,30,60.1,2
13266,18107,ford, Galaxy,2016,Manual,17766,Diesel,125,56.5,2
15383,32490,vw, Arteon,2019,Automatic,6890,Petrol,145,32.8,2
18765,15273,vauxhall, Combo Life,2018,Manual,6310,Diesel,145,53.3,1.5
16877,16491,vauxhall, GTC,2017,Manual,16541,Petrol,145,36.2,2
14962,23780,ford, Galaxy,2019,Manual,12500,Diesel,145,55.4,2
16808,26000,bmw, 7 Series,2016,Semi-Auto,39085,Diesel,145,54.3,3
15460,20950,merc, V Class,2019,Manual,10,Diesel,145,46.3,2.1
12382,8995,skoda, Rapid,2016,Manual,37412,Diesel,0,67.3,1.6
15449,23491,audi, RS4,2014,Automatic,61892,Petrol,555,26.4,4.2
12923,17699,merc, GL Class,2014,Automatic,5007,Diesel,145,55.4,2.1
18144,6999,skoda, Yeti,2013,Manual,58000,Diesel,30,61.4,1.6
17902,32995,vw, Amarok,2019,Automatic,12534,Diesel,260,33.6,3
17532,18900,merc, CLA Class,2017,Automatic,18550,Diesel,145,70.6,2.1
14796,20495,bmw, i3,2017,Automatic,20082,Hybrid,135,470.8,0
19514,28590,bmw, M4,2017,Automatic,52911,Petrol,300,34,3
17510,95950,audi, R8,2018,Automatic,5044,Petrol,150,23,5.2
16218,48898,bmw, M2,2019,Semi-Auto,25,Petrol,145,29.1,3
19099,12500,vw, Beetle,2016,Manual,23500,Diesel,30,61.4,2
12531,12298,ford, Grand C-MAX,2018,Manual,43496,Petrol,145,47.1,1
12123,19950,skoda, Kamiq,2019,Manual,2500,Petrol,145,47.9,1
16031,19998,toyota, Prius,2018,Automatic,16634,Hybrid,135,94.1,1.8
14677,10500,vw, CC,2015,Automatic,47637,Diesel,125,58.9,2
12390,40999,bmw, X4,2019,Semi-Auto,8023,Petrol,145,26.9,3
19439,15590,vauxhall, Combo Life,2019,Manual,8125,Diesel,145,53.3,1.5
16360,21498,bmw, 7 Series,2014,Semi-Auto,24528,Petrol,300,32.8,4.4
15898,6799,vw, CC,2012,Manual,91808,Diesel,30,60.1,2
19223,19950,audi, SQ5,2015,Automatic,79000,Diesel,235,42.8,3
16692,27495,vw, Tiguan Allspace,2019,Automatic,704,Diesel,145,39.2,2
16928,17498,bmw, 6 Series,2015,Semi-Auto,51412,Diesel,160,49.6,3
15667,8540,ford, Grand C-MAX,2015,Manual,44142,Diesel,125,60.1,1.6
19307,18490,toyota, Prius,2017,Automatic,30785,Hybrid,0,94.1,1.8
17192,25000,bmw, X4,2016,Semi-Auto,25085,Diesel,200,47.9,3
17173,10750,ford, Grand C-MAX,2016,Manual,25929,Diesel,30,64.2,1.5
12109,59000,bmw, 8 Series,2019,Semi-Auto,5923,Diesel,150,39.8,3
12500,6799,ford, Grand C-MAX,2013,Manual,58873,Diesel,125,60.1,1.6
13135,15795,toyota, Prius,2016,Automatic,47000,Other,0,134.5,1.8
18153,20991,ford, Puma,2020,Manual,5750,Petrol,145,49.6,1
19518,11695,toyota, Avensis,2017,Manual,36245,Diesel,145,67.3,1.6
17338,20498,merc, V Class,2018,Manual,25254,Diesel,145,46.3,2.1
16180,25440,merc, CLA Class,2019,Automatic,10193,Diesel,145,51.4,2.1
13697,14590,ford, Grand C-MAX,2019,Manual,5417,Diesel,145,56.5,1.5
13006,28950,vw, Arteon,2019,Semi-Auto,5000,Diesel,145,50.4,2
19219,9995,hyundi, IX20,2017,Manual,13510,Petrol,145,50.4,1.4
19459,19500,ford, Edge,2016,Automatic,28746,Diesel,160,48.7,2
13293,41750,audi, RS6,2015,Semi-Auto,41733,Petrol,330,29.4,4
13522,30850,bmw, 7 Series,2017,Automatic,19812,Diesel,145,53.3,3
13320,4550,ford, Galaxy,2008,Manual,75988,Diesel,190,44.8,1.8
18795,21698,merc, M Class,2015,Semi-Auto,38644,Diesel,200,39.2,2.1
19552,8270,hyundi, I40,2016,Manual,39703,Diesel,20,67.3,1.7
16159,22950,merc, V Class,2019,Manual,22691,Diesel,145,46.3,2.1
14407,13998,vw, Amarok,2015,Manual,49961,Diesel,265,36.2,2
15970,11000,hyundi, IX20,2017,Automatic,15000,Petrol,160,43.5,1.6
17321,15995,toyota, GT86,2017,Manual,18615,Petrol,145,36.2,2
18329,29490,merc, X-CLASS,2018,Automatic,5000,Diesel,250,35.8,2.3
15199,8750,vauxhall, Zafira Tourer,2016,Manual,55000,Diesel,30,62.7,1.6
13518,28495,vw, Arteon,2019,Semi-Auto,4820,Petrol,145,47.1,2
12343,10500,skoda, Yeti,2014,Automatic,22776,Petrol,160,44.8,1.2
13085,12750,toyota, Verso,2015,Semi-Auto,43222,Petrol,165,43.5,1.8
13199,5000,merc, SLK,2004,Automatic,86000,Petrol,325,28,3.5
19238,8250,hyundi, IX20,2016,Manual,15560,Petrol,125,50.4,1.4
13805,59995,merc, S Class,2018,Automatic,2802,Diesel,140,52.3,2.9
15818,51990,audi, RS5,2019,Automatic,10,Petrol,145,30.4,2.9
15161,21798,merc, V Class,2018,Manual,15323,Diesel,150,46.3,2.1
12488,11421,vw, Scirocco,2015,Semi-Auto,79929,Diesel,125,53.3,2
18169,20991,ford, Puma,2020,Manual,891,Petrol,150,50.4,1
14292,31500,vw, Arteon,2020,Semi-Auto,3000,Diesel,145,44.1,2
15025,51995,audi, A7,2020,Semi-Auto,500,Diesel,145,38.7,3
16422,133900,audi, R8,2020,Semi-Auto,333,Petrol,145,21.4,5.2
17281,12495,bmw, Z4,2012,Manual,40000,Petrol,200,41.5,2
14034,5895,audi, S4,2005,Automatic,62000,Petrol,330,22.4,4.2
16222,53699,merc, S Class,2019,Semi-Auto,4870,Diesel,145,52.3,3
14875,26995,vw, Arteon,2019,Semi-Auto,4765,Diesel,145,50.4,2
18173,46710,merc, CLS Class,2019,Automatic,4133,Diesel,145,47.9,2.9
12327,11699,merc, SLK,2014,Automatic,30769,Diesel,145,56.5,2
17597,21995,ford, Tourneo Custom,2018,Manual,14986,Diesel,145,30.1,2
17124,2890,ford, KA,2011,Manual,67532,Petrol,30,57.7,1.2
15302,3918,ford, KA,2014,Manual,40150,Petrol,30,57.7,1.2
18610,30998,bmw, X6,2017,Semi-Auto,21756,Diesel,145,47.1,3
15211,19979,ford, Puma,2020,Manual,1440,Petrol,145,51.4,1
19517,49481,bmw, X4,2020,Semi-Auto,101,Diesel,145,37.2,3
15951,7499,vw, Scirocco,2014,Manual,48775,Petrol,125,37.2,1.4
13519,27995,merc, X-CLASS,2019,Automatic,2750,Diesel,260,35.8,2.3
12104,11498,ford, Grand C-MAX,2017,Manual,6368,Diesel,30,64.2,1.5
17797,40365,hyundi, Santa Fe,2019,Semi-Auto,1,Diesel,145,39.2,2.2
15777,36498,bmw, X6,2018,Semi-Auto,4015,Diesel,145,47.1,3
12884,45394,merc, V Class,2019,Automatic,147,Diesel,145,36.2,2
17487,53990,audi, RS6,2017,Semi-Auto,30921,Petrol,150,29.4,4
16110,41366,merc, S Class,2018,Automatic,11994,Diesel,145,52.3,3
16141,9689,vw, Beetle,2015,Manual,21867,Petrol,125,51.4,1.2
16316,55890,bmw, X6,2020,Semi-Auto,9710,Diesel,145,34.9,3
16938,14928,skoda, Scala,2019,Manual,6251,Petrol,145,49.6,1
17221,22791,vw, Arteon,2018,Semi-Auto,7297,Petrol,145,47.1,2
14835,7800,vauxhall, Zafira Tourer,2014,Manual,46925,Petrol,200,42.8,1.4
14960,3995,vw, Jetta,2012,Manual,110750,Diesel,20,67.3,1.6
17582,20095,toyota, Prius,2017,Automatic,23583,Hybrid,135,94.1,1.8
19147,38250,bmw, Z4,2019,Automatic,3066,Petrol,145,33.2,3
18391,14791,hyundi, Santa Fe,2014,Semi-Auto,46000,Diesel,265,41.5,2.2
13853,19990,merc, V Class,2018,Manual,23415,Diesel,145,46.3,2.1
12476,18998,vw, Shuttle,2018,Manual,24511,Diesel,150,47.1,2
12463,8872,skoda, Rapid,2017,Manual,37188,Diesel,145,67.3,1.6
18278,19998,vw, Shuttle,2018,Manual,21590,Diesel,145,47.1,2
18958,25990,ford, Edge,2018,Semi-Auto,9600,Diesel,145,47.9,2
17942,19490,toyota, Prius,2016,Automatic,23344,Hybrid,0,94.1,1.8
17414,12000,hyundi, IX20,2018,Automatic,13000,Petrol,150,43.5,1.6
18231,6699,ford, KA,2017,Manual,20301,Petrol,145,57.7,1.2
19581,9290,vauxhall, Zafira Tourer,2016,Automatic,28500,Diesel,200,46.3,2
15318,17990,audi, S3,2014,Automatic,38473,Petrol,205,40.9,2
19105,8250,skoda, Rapid,2017,Manual,31600,Petrol,20,60.1,1.2
12094,14200,ford, Grand Tourneo Connect,2017,Manual,27252,Diesel,30,64.2,1.5
15522,12490,skoda, Yeti,2016,Semi-Auto,31691,Petrol,125,51.4,1.2
16907,25999,vw, Amarok,2017,Automatic,30653,Diesel,260,36.2,3
13130,38750,audi, A8,2018,Semi-Auto,11000,Diesel,145,48.7,3
12018,12498,toyota, Avensis,2016,Automatic,20251,Petrol,145,46.3,1.8
18963,35950,audi, A7,2019,Automatic,978,Diesel,145,48.7,2
12038,49998,merc, S Class,2019,Semi-Auto,83,Diesel,145,52.3,3
15198,26995,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
12169,8995,toyota, Avensis,2012,Automatic,58000,Petrol,200,42.2,1.8
16012,84898,bmw, 8 Series,2019,Semi-Auto,3185,Petrol,145,24.4,4.4
18921,17600,hyundi, Santa Fe,2017,Automatic,42570,Diesel,145,42.8,2.2
16244,2995,ford, KA,2009,Manual,73000,Petrol,30,55.4,1.2
17458,14750,vw, Scirocco,2016,Manual,30989,Petrol,145,46.3,2
18048,16499,merc, GL Class,2014,Automatic,35598,Diesel,145,55.4,2.1
13225,49950,merc, CLS Class,2019,Automatic,3335,Diesel,145,48.7,2.9
12225,23500,bmw, X4,2015,Automatic,31723,Diesel,200,47.9,3
14676,14500,ford, Grand C-MAX,2017,Manual,6994,Petrol,30,54.3,1
17516,37572,bmw, M3,2017,Semi-Auto,30573,Petrol,300,34,3
19478,2395,ford, Fusion,2010,Manual,77000,Diesel,30,62.8,1.4
19088,28000,vw, Arteon,2019,Automatic,4444,Diesel,145,50.4,2
16947,15838,hyundi, I800,2018,Manual,33389,Diesel,145,31.7,2.5
14479,22802,merc, CLS Class,2016,Automatic,13588,Diesel,165,51.4,3
17549,37891,merc, X-CLASS,2019,Automatic,303,Diesel,265,31.4,3
18196,28450,ford, Galaxy,2019,Semi-Auto,4577,Diesel,145,54.3,2
13282,11341,toyota, Avensis,2017,Manual,43980,Diesel,145,67.3,1.6
15693,16990,skoda, Scala,2019,Semi-Auto,1500,Petrol,145,45.6,1.5
15422,48995,toyota, Land Cruiser,2019,Automatic,789,Diesel,145,30.1,2.8
17660,54950,audi, RS4,2018,Semi-Auto,13896,Petrol,145,32.1,2.9
17721,4500,ford, KA,2013,Manual,40000,Petrol,30,57.7,1.2
16569,8217,ford, KA,2018,Manual,15179,Petrol,150,57.7,1.2
14096,12400,merc, CLS Class,2013,Automatic,51423,Diesel,145,55,2.1
18858,3395,ford, Galaxy,2007,Manual,134000,Diesel,235,44.8,1.8
19123,63000,bmw, 8 Series,2020,Semi-Auto,3000,Diesel,145,40.4,3
19196,21750,vw, Tiguan Allspace,2018,Semi-Auto,29979,Diesel,145,55.4,2
19172,5950,bmw, Z3,2001,Manual,60000,Petrol,325,30.7,2.2
15745,30498,merc, S Class,2016,Semi-Auto,17624,Diesel,200,47.9,3
14012,70000,audi, RS6,2018,Automatic,3840,Petrol,150,29.4,4
13705,24998,audi, RS3,2016,Semi-Auto,50661,Petrol,300,34.9,2.5
13108,42485,bmw, M4,2019,Semi-Auto,5486,Petrol,145,34,3
17930,31750,merc, X-CLASS,2019,Automatic,7000,Diesel,260,35.8,2.3
13905,27991,vw, Arteon,2019,Semi-Auto,3987,Diesel,145,50.4,2
17997,17998,vw, Shuttle,2017,Manual,18722,Diesel,200,47.1,2
14636,14750,skoda, Scala,2019,Manual,20,Petrol,145,49.6,1
14647,27990,merc, GL Class,2017,Automatic,28000,Diesel,200,47.9,2.1
12931,22450,audi, A7,2015,Semi-Auto,55449,Diesel,160,52.3,3
12339,48940,bmw, M4,2019,Semi-Auto,12,Petrol,145,32.5,3
15825,26995,bmw, 7 Series,2017,Semi-Auto,25050,Diesel,145,57.6,3
13940,16000,hyundi, I40,2019,Manual,3472,Diesel,145,54.3,1.6
17689,67120,bmw, X7,2019,Automatic,10,Diesel,145,33.6,3
13453,6998,hyundi, IX35,2013,Manual,69605,Diesel,145,53.3,1.7
15523,14681,vw, Scirocco,2016,Manual,22000,Diesel,20,55.4,2
16963,14000,vw, Scirocco,2016,Manual,10173,Petrol,125,52.3,1.4
14303,20490,ford, Edge,2016,Semi-Auto,20331,Diesel,200,47.9,2
15091,3399,ford, Grand C-MAX,2011,Manual,142963,Diesel,145,53.3,2
17185,27490,vw, Shuttle,2019,Semi-Auto,14568,Diesel,145,32.8,2
13236,41850,bmw, X4,2019,Automatic,5789,Petrol,145,26.9,3
16954,37950,toyota, PROACE VERSO,2020,Automatic,1000,Diesel,145,38.7,2
14046,66540,bmw, X7,2019,Semi-Auto,3218,Diesel,145,33.6,3
17495,4950,ford, KA,2013,Manual,25300,Petrol,30,57.7,1.2
13163,15995,skoda, Scala,2019,Manual,4890,Petrol,145,49.6,1
16707,7998,hyundi, IX20,2016,Manual,18562,Petrol,125,50.4,1.4
13165,13995,toyota, Verso,2017,Automatic,26000,Petrol,145,43.5,1.8
14064,14498,vauxhall, Combo Life,2019,Manual,7968,Diesel,150,53.3,1.5
18080,3995,ford, KA,2010,Manual,19000,Petrol,30,55.4,1.2
14458,35490,bmw, X4,2019,Semi-Auto,6250,Diesel,145,42.8,2
14159,5695,toyota, Avensis,2011,Manual,75000,Petrol,200,42.2,1.8
12310,5997,ford, KA,2014,Manual,32385,Petrol,30,57.7,1.2
18484,82930,audi, Q8,2019,Automatic,9641,Diesel,150,30.7,4
18507,33500,bmw, M6,2015,Automatic,28314,Petrol,555,28.5,4.4
15480,12498,toyota, Avensis,2016,Manual,32189,Petrol,160,45.6,1.8
15439,27197,bmw, 6 Series,2017,Semi-Auto,6245,Diesel,145,51.4,3
17440,7499,hyundi, IX35,2012,Manual,28446,Petrol,200,41.5,1.6
13118,35990,bmw, X6,2017,Semi-Auto,3550,Diesel,150,44.8,3
16144,21444,vw, Arteon,2018,Semi-Auto,18563,Petrol,145,47.1,2
18051,11290,ford, Grand C-MAX,2017,Manual,15934,Petrol,30,54.3,1
16036,30000,ford, Puma,2020,Manual,150,Petrol,150,50.4,1
12745,30998,merc, S Class,2016,Semi-Auto,23743,Diesel,200,47.9,3
12399,27240,vw, Arteon,2019,Automatic,3882,Petrol,145,47.1,2
14496,21290,hyundi, I800,2019,Manual,4234,Diesel,145,31.7,2.5
17212,35000,bmw, 6 Series,2017,Automatic,11541,Petrol,145,31,4.4
13183,56990,audi, Q8,2019,Automatic,5000,Diesel,145,33.6,3
13992,24995,toyota, Hilux,2019,Automatic,1950,Diesel,260,36.2,2.4
17940,11410,ford, Grand Tourneo Connect,2016,Manual,47548,Diesel,30,64.2,1.5
19476,35699,merc, V Class,2017,Automatic,7833,Diesel,145,45.6,2.2
15884,29875,bmw, 6 Series,2017,Semi-Auto,9769,Diesel,145,51.4,3
14359,24995,vw, Arteon,2018,Semi-Auto,4294,Diesel,145,50.4,2
18728,13495,vauxhall, Combo Life,2018,Manual,20964,Diesel,145,53.3,1.5
18097,9795,skoda, Rapid,2016,Manual,15709,Diesel,0,78.5,1.4
15151,22498,toyota, Hilux,2018,Automatic,26198,Diesel,265,36.2,2.4
15962,12295,toyota, Verso,2016,Manual,14251,Diesel,30,62.8,1.6
19449,7995,skoda, Rapid,2015,Manual,31670,Petrol,30,57.7,1.2
12439,24945,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
16269,39990,vw, Amarok,2019,Automatic,5648,Diesel,260,33.6,3
13629,10499,vauxhall, GTC,2016,Manual,10985,Diesel,30,65.7,1.6
15078,18495,toyota, Prius,2016,Automatic,20163,Hybrid,0,94.1,1.8
19299,39589,bmw, X6,2018,Semi-Auto,12648,Diesel,145,40.9,3
13796,7250,vauxhall, Agila,2014,Automatic,18488,Petrol,145,49.6,1.2
12559,47992,audi, RS6,2016,Semi-Auto,28639,Petrol,325,29.4,4
16917,7357,hyundi, I40,2015,Manual,56577,Diesel,30,65.7,1.7
12889,29990,vw, Amarok,2019,Automatic,9222,Diesel,260,33.6,3
19138,9899,ford, Grand C-MAX,2016,Manual,18415,Diesel,30,64.2,1.5
12007,58700,bmw, X6,2019,Automatic,9010,Diesel,145,34.9,3
16323,31991,ford, Mustang,2018,Semi-Auto,28915,Petrol,145,22.1,5
15681,13500,toyota, Avensis,2017,Automatic,22141,Petrol,145,46.3,1.8
19578,18390,toyota, Prius,2016,Automatic,12075,Hybrid,0,94.1,1.8
18033,22299,ford, Edge,2018,Manual,4974,Diesel,145,48.7,2
18988,21000,ford, Puma,2020,Manual,1000,Petrol,145,50.4,1
15350,49990,audi, RS6,2016,Automatic,24000,Petrol,325,29.4,4
17005,9295,vw, CC,2014,Manual,76705,Diesel,30,60.1,2
19498,7995,vw, Beetle,2014,Manual,44000,Petrol,145,47.9,1.2
12306,22995,toyota, Prius,2019,Automatic,1626,Hybrid,135,64.2,1.8
13350,19998,vw, Shuttle,2018,Manual,21226,Diesel,145,47.1,2
15633,28950,merc, X-CLASS,2019,Automatic,2746,Diesel,260,35.8,2.3
17714,56995,merc, S Class,2016,Semi-Auto,19953,Petrol,555,28,5.5
15781,34990,merc, CLS Class,2018,Automatic,18837,Diesel,150,47.9,2.9
16814,18498,ford, Galaxy,2017,Semi-Auto,40512,Diesel,150,52.3,2
15441,6275,vw, Scirocco,2009,Manual,80000,Petrol,260,37.2,2
12115,16490,merc, M Class,2013,Automatic,70710,Diesel,300,39.2,3
18869,39990,bmw, M4,2019,Semi-Auto,7603,Petrol,145,32.5,3
17389,27371,vw, Arteon,2019,Automatic,6600,Diesel,145,50.4,2
15193,32489,ford, Edge,2019,Automatic,667,Diesel,145,37.2,2
15726,54995,bmw, 7 Series,2020,Semi-Auto,1501,Diesel,145,42.2,3
15592,37990,ford, Mustang,2020,Semi-Auto,151,Petrol,145,22.1,5
16832,117990,audi, R8,2019,Automatic,11936,Petrol,145,21.4,5.2
16792,63980,bmw, 8 Series,2018,Semi-Auto,3891,Petrol,145,26.9,4.4
17160,38776,bmw, M4,2018,Manual,8869,Petrol,145,32.1,3
17358,18699,toyota, Prius,2018,Automatic,34502,Hybrid,140,235,1.8
15584,14400,merc, SLK,2015,Automatic,27630,Diesel,30,70.6,2.1
17896,35995,hyundi, Santa Fe,2019,Semi-Auto,2265,Diesel,145,39.2,2.2
16839,17695,toyota, Prius,2016,Automatic,28000,Hybrid,0,85.6,1.8
18555,8700,hyundi, IX35,2014,Manual,54304,Diesel,145,53.3,0
18535,13999,vauxhall, Combo Life,2019,Manual,2494,Petrol,150,42.2,1.2
17379,8921,hyundi, I40,2014,Automatic,56078,Diesel,200,47.1,1.7
17576,6990,audi, S4,2004,Automatic,88024,Petrol,325,22.4,4.2
13591,18499,merc, CLS Class,2015,Automatic,23446,Diesel,125,57.7,2.1
14302,18980,merc, SLK,2016,Semi-Auto,8417,Diesel,30,70.6,2
13028,22499,skoda, Scala,2020,Manual,642,Diesel,145,57.7,1.6
18204,10830,ford, Grand C-MAX,2017,Automatic,14420,Diesel,30,58.9,1.5
17291,34950,bmw, X4,2019,Semi-Auto,5763,Diesel,150,42.8,2
13985,14598,toyota, Hilux,2018,Manual,21381,Diesel,265,40.4,2.4
12075,17900,merc, SLK,2015,Automatic,13000,Diesel,150,56.5,2.1
15184,7830,vauxhall, GTC,2015,Manual,52145,Diesel,30,67.3,1.6
19590,11695,hyundi, I40,2016,Manual,34504,Diesel,30,65.7,1.7
15593,23995,merc, CLS Class,2017,Semi-Auto,15833,Diesel,160,49.6,3
12652,21950,merc, CLS Class,2017,Semi-Auto,34567,Diesel,145,51.4,3
17794,31998,merc, S Class,2017,Semi-Auto,20224,Diesel,160,52.3,3
15270,42495,vw, Caravelle,2019,Automatic,6900,Diesel,145,33.6,2
17612,15799,merc, GL Class,2015,Automatic,53845,Diesel,125,56.5,2.1
12403,13798,vauxhall, Combo Life,2019,Manual,8987,Diesel,145,53.3,1.5
14317,4500,ford, KA,2016,Manual,43151,Petrol,30,57.7,1.2
19313,31600,bmw, Z4,2019,Automatic,2200,Petrol,145,37.2,2
17982,19279,ford, Galaxy,2016,Manual,24696,Petrol,160,43.5,1.5
14745,20999,ford, Galaxy,2017,Automatic,6989,Diesel,150,52.3,2
13090,22490,merc, CLS Class,2016,Semi-Auto,24086,Diesel,160,51.4,3
12827,6999,hyundi, IX35,2013,Manual,54321,Diesel,150,53.3,1.7
17332,5990,vw, Eos,2012,Manual,74000,Diesel,125,58.9,2
12495,17799,ford, Galaxy,2017,Manual,20747,Diesel,150,56.5,2
18944,40775,bmw, X4,2019,Semi-Auto,5450,Petrol,145,26.9,3
18814,5500,ford, KA,2015,Manual,31168,Petrol,30,57.7,1.2
13263,40092,bmw, X6,2018,Semi-Auto,11637,Diesel,145,44.8,3
17073,62990,bmw, X7,2019,Semi-Auto,2137,Diesel,145,33.6,3
15493,42500,audi, A8,2019,Automatic,1910,Diesel,145,40.4,3
13976,31150,merc, CLA Class,2020,Automatic,3653,Diesel,145,55.4,2
19443,8990,skoda, Rapid,2017,Manual,33228,Petrol,30,57.7,1.2
15258,33990,merc, X-CLASS,2019,Automatic,13000,Diesel,260,31.4,3
16671,4995,bmw, 7 Series,2006,Automatic,81000,Diesel,325,34.4,3
14455,37950,vw, Tiguan Allspace,2020,Semi-Auto,2500,Diesel,145,38.7,2
12865,44889,bmw, M4,2019,Automatic,299,Petrol,145,32.5,3
14732,25998,bmw, 7 Series,2018,Semi-Auto,22892,Petrol,145,41.5,3
15971,45940,bmw, M4,2019,Semi-Auto,3447,Petrol,145,34,3
12170,9099,hyundi, IX35,2015,Manual,28040,Diesel,145,53.3,1.7
14398,9495,toyota, Verso,2015,Manual,34000,Petrol,200,42.8,1.6
18331,13499,ford, Grand C-MAX,2016,Automatic,19525,Diesel,125,56.5,2
17973,12495,vw, Eos,2015,Manual,41850,Diesel,125,58.9,2
17753,13999,ford, Grand C-MAX,2018,Manual,12135,Petrol,145,47.1,1
12823,20994,ford, Edge,2017,Automatic,41000,Diesel,145,48.7,2
17644,49589,merc, V Class,2019,Semi-Auto,1000,Diesel,145,44.8,2.2
15562,19699,toyota, Prius,2018,Automatic,43678,Hybrid,135,235,1.8
17356,12495,skoda, Yeti,2015,Semi-Auto,59000,Diesel,165,51.4,2
19346,15899,ford, Galaxy,2016,Manual,39886,Diesel,125,56.5,2
12698,18495,toyota, Prius,2017,Automatic,47626,Hybrid,0,94.1,1.8
15551,38995,bmw, X4,2019,Automatic,8610,Diesel,145,40.9,3
12678,49996,vw, Caravelle,2019,Automatic,947,Diesel,145,32.8,2
12114,14490,vw, Beetle,2016,Semi-Auto,44533,Petrol,200,42.2,2
13423,25926,merc, X-CLASS,2019,Automatic,9772,Diesel,260,35.8,2.3
12991,9495,hyundi, I40,2015,Semi-Auto,61919,Diesel,125,56.5,1.7
18288,37902,audi, A8,2018,Automatic,5022,Diesel,145,40.4,3
14077,33990,merc, X-CLASS,2019,Automatic,8000,Diesel,260,31.4,3
13062,55990,audi, RS4,2019,Semi-Auto,10388,Petrol,145,29.1,2.9
15746,11695,ford, Grand C-MAX,2017,Semi-Auto,15866,Diesel,30,58.9,1.5
15386,8500,hyundi, IX20,2016,Manual,27000,Petrol,125,50.4,1.4
16526,20000,ford, Puma,2019,Manual,470,Petrol,145,51.4,1
14921,10998,vauxhall, GTC,2017,Manual,23903,Petrol,165,47.1,1.4
15307,34500,merc, X-CLASS,2019,Automatic,3800,Diesel,260,35.8,2.3
12093,12217,vw, Scirocco,2015,Manual,30367,Petrol,145,37.2,2
14879,25850,toyota, GT86,2019,Manual,4442,Petrol,145,33.2,2
14143,13998,ford, Galaxy,2016,Manual,77495,Diesel,125,56.5,2
14976,2495,toyota, Prius,2005,Automatic,130000,Hybrid,10,65.7,1.5
15940,11995,vw, Scirocco,2015,Manual,54000,Diesel,20,55.4,2
